# TOPAS Version: 3.9
# Parameter File: pristine_temp.txt
# Results for scorer: DoseAtPhantom
# Scored in component: Phantom
# X in 1 bin  of 30 cm
# Y in 1 bin  of 30 cm
# Z in 301 bins of 0.0996678 cm
# DoseToMedium ( Gy ) : Sum   
0, 0, 0, 1.033304357633824e-07
0, 0, 1, 1.043725035287935e-07
0, 0, 2, 1.054988914006572e-07
0, 0, 3, 1.064026236008431e-07
0, 0, 4, 1.066458992227126e-07
0, 0, 5, 1.071096207283517e-07
0, 0, 6, 1.080780975826201e-07
0, 0, 7, 1.090633858780166e-07
0, 0, 8, 1.092668284741194e-07
0, 0, 9, 1.093012826913764e-07
0, 0, 10, 1.102060309676745e-07
0, 0, 11, 1.111662086827891e-07
0, 0, 12, 1.105365683429227e-07
0, 0, 13, 1.113591565626848e-07
0, 0, 14, 1.112797960445278e-07
0, 0, 15, 1.118026489166368e-07
0, 0, 16, 1.122766803973718e-07
0, 0, 17, 1.123806683267503e-07
0, 0, 18, 1.126118078786931e-07
0, 0, 19, 1.145071806263331e-07
0, 0, 20, 1.144795049867753e-07
0, 0, 21, 1.151988868741682e-07
0, 0, 22, 1.164937728503901e-07
0, 0, 23, 1.166706979915944e-07
0, 0, 24, 1.166368477356627e-07
0, 0, 25, 1.170913677128738e-07
0, 0, 26, 1.169492733765765e-07
0, 0, 27, 1.172811110450311e-07
0, 0, 28, 1.184981499591231e-07
0, 0, 29, 1.185688702776133e-07
0, 0, 30, 1.186783222806298e-07
0, 0, 31, 1.196083445620388e-07
0, 0, 32, 1.203890320766732e-07
0, 0, 33, 1.197961125853908e-07
0, 0, 34, 1.207598074870475e-07
0, 0, 35, 1.217464955516334e-07
0, 0, 36, 1.222176706505707e-07
0, 0, 37, 1.220894034759112e-07
0, 0, 38, 1.232986335253372e-07
0, 0, 39, 1.235896149864857e-07
0, 0, 40, 1.246760348294629e-07
0, 0, 41, 1.244313097004124e-07
0, 0, 42, 1.246978627023054e-07
0, 0, 43, 1.249402004077638e-07
0, 0, 44, 1.261458635326562e-07
0, 0, 45, 1.265584614884574e-07
0, 0, 46, 1.275168983738695e-07
0, 0, 47, 1.275959817803596e-07
0, 0, 48, 1.27948140971057e-07
0, 0, 49, 1.283461870116298e-07
0, 0, 50, 1.289236166712726e-07
0, 0, 51, 1.296263576477941e-07
0, 0, 52, 1.306846684201446e-07
0, 0, 53, 1.312575221845691e-07
0, 0, 54, 1.321810572108006e-07
0, 0, 55, 1.329031675822989e-07
0, 0, 56, 1.326483811681101e-07
0, 0, 57, 1.341655746500692e-07
0, 0, 58, 1.346009099734147e-07
0, 0, 59, 1.354008389853334e-07
0, 0, 60, 1.35868603479139e-07
0, 0, 61, 1.377042053718469e-07
0, 0, 62, 1.374620808292093e-07
0, 0, 63, 1.372649336417453e-07
0, 0, 64, 1.384204750820572e-07
0, 0, 65, 1.391978372566882e-07
0, 0, 66, 1.399754978592682e-07
0, 0, 67, 1.412411165802041e-07
0, 0, 68, 1.422421149754882e-07
0, 0, 69, 1.435889487311215e-07
0, 0, 70, 1.440827901433295e-07
0, 0, 71, 1.458447087543391e-07
0, 0, 72, 1.463994721007111e-07
0, 0, 73, 1.475258528671475e-07
0, 0, 74, 1.482515727957434e-07
0, 0, 75, 1.492230694566388e-07
0, 0, 76, 1.501908855061629e-07
0, 0, 77, 1.521896706435655e-07
0, 0, 78, 1.522947599141844e-07
0, 0, 79, 1.538302001335978e-07
0, 0, 80, 1.556720832240899e-07
0, 0, 81, 1.571299605984677e-07
0, 0, 82, 1.579844592924928e-07
0, 0, 83, 1.593619316508921e-07
0, 0, 84, 1.608536166486374e-07
0, 0, 85, 1.629279893222702e-07
0, 0, 86, 1.645740184130773e-07
0, 0, 87, 1.661699116084492e-07
0, 0, 88, 1.678990457776308e-07
0, 0, 89, 1.701799021702755e-07
0, 0, 90, 1.724116458490244e-07
0, 0, 91, 1.740304327313424e-07
0, 0, 92, 1.762663259796682e-07
0, 0, 93, 1.789639583194003e-07
0, 0, 94, 1.802875999601383e-07
0, 0, 95, 1.833360414593699e-07
