# TOPAS Version: 3.9
# Parameter File: pristine_temp.txt
# Results for scorer: DoseAtPhantom
# Scored in component: Phantom
# X in 1 bin  of 30 cm
# Y in 1 bin  of 30 cm
# Z in 301 bins of 0.0996678 cm
# DoseToMedium ( Gy ) : Sum   
0, 0, 0, 1.098923476661184e-07
0, 0, 1, 1.10752537807457e-07
0, 0, 2, 1.119209898092777e-07
0, 0, 3, 1.130641749114147e-07
0, 0, 4, 1.139698895258334e-07
0, 0, 5, 1.141857595143847e-07
0, 0, 6, 1.150777748648579e-07
0, 0, 7, 1.158501987674754e-07
0, 0, 8, 1.162532043963438e-07
0, 0, 9, 1.171603969396529e-07
0, 0, 10, 1.18050643038714e-07
0, 0, 11, 1.177537214402946e-07
0, 0, 12, 1.177903783400325e-07
0, 0, 13, 1.18579038144162e-07
0, 0, 14, 1.194968177742339e-07
0, 0, 15, 1.202209602979565e-07
0, 0, 16, 1.200510268972721e-07
0, 0, 17, 1.206345672244424e-07
0, 0, 18, 1.214554146145019e-07
0, 0, 19, 1.225183581254896e-07
0, 0, 20, 1.232392037309182e-07
0, 0, 21, 1.241041900357231e-07
0, 0, 22, 1.246411756028465e-07
0, 0, 23, 1.252775518878479e-07
0, 0, 24, 1.253875296924889e-07
0, 0, 25, 1.259871851289063e-07
0, 0, 26, 1.25967389408288e-07
0, 0, 27, 1.261713009625964e-07
0, 0, 28, 1.269853413532473e-07
0, 0, 29, 1.283673896068649e-07
0, 0, 30, 1.283147099684356e-07
0, 0, 31, 1.289303241946982e-07
0, 0, 32, 1.295624940667039e-07
0, 0, 33, 1.304583889805144e-07
0, 0, 34, 1.313594992780054e-07
0, 0, 35, 1.318210820500099e-07
0, 0, 36, 1.334268660002635e-07
0, 0, 37, 1.33580527972299e-07
0, 0, 38, 1.342045692354077e-07
0, 0, 39, 1.348757905361708e-07
0, 0, 40, 1.355169843009207e-07
0, 0, 41, 1.361051857884377e-07
0, 0, 42, 1.368000539514469e-07
0, 0, 43, 1.377700726834519e-07
0, 0, 44, 1.386480619203212e-07
0, 0, 45, 1.398913127559354e-07
0, 0, 46, 1.399966578219392e-07
0, 0, 47, 1.405978764523752e-07
0, 0, 48, 1.414522188269984e-07
0, 0, 49, 1.427266198561483e-07
0, 0, 50, 1.438746863868801e-07
0, 0, 51, 1.443802091216639e-07
0, 0, 52, 1.458670482179514e-07
0, 0, 53, 1.467051617964898e-07
0, 0, 54, 1.480365199313383e-07
0, 0, 55, 1.484634850612565e-07
0, 0, 56, 1.496652828336664e-07
0, 0, 57, 1.51223616740026e-07
0, 0, 58, 1.523757759969158e-07
0, 0, 59, 1.540296921120898e-07
0, 0, 60, 1.555896886884511e-07
